callbackTime_mobile,color_mobile,colorName_mobile,displayTime_mobile,index_mobile,t0_us_mobile,offset_us_mobile,corrected_callbackTime_mobile,corrected_displayTime_mobile,detectTime_fixture,index_fixture,value_fixture,t0_us_fixture,offset_us_fixture,corrected_detectTime_fixture,display_latency_us,callback_latency_us,phone_model,load
92412396,1,WHITE,92413966,0,1631136003913495,2931,1631136096322960,1631136096324530,,,,,,,,,Samsung SM-A102U,none
93410231,0,BLACK,93411984,1,1631136003913495,2931,1631136097320795,1631136097322548,93623438.0,1.0,DARK,1631136003799279.0,1048.0,1631136097421669.0,99121.0,100874.0,Samsung SM-A102U,none
94408868,1,WHITE,94410316,2,1631136003913495,2931,1631136098319432,1631136098320880,94591118.0,2.0,LIGHT,1631136003799279.0,1048.0,1631136098389349.0,68469.0,69917.0,Samsung SM-A102U,none
95407908,0,BLACK,95409381,3,1631136003913495,2931,1631136099318472,1631136099319945,95612559.0,3.0,DARK,1631136003799279.0,1048.0,1631136099410790.0,90845.0,92318.0,Samsung SM-A102U,none
96407013,1,WHITE,96408505,4,1631136003913495,2931,1631136100317577,1631136100319069,96598159.0,4.0,LIGHT,1631136003799279.0,1048.0,1631136100396390.0,77321.0,78813.0,Samsung SM-A102U,none
97405704,0,BLACK,97406498,5,1631136003913495,2931,1631136101316268,1631136101317062,97601678.0,5.0,DARK,1631136003799279.0,1048.0,1631136101399909.0,82847.0,83641.0,Samsung SM-A102U,none
98404781,1,WHITE,98406256,6,1631136003913495,2931,1631136102315345,1631136102316820,98605198.0,6.0,LIGHT,1631136003799279.0,1048.0,1631136102403429.0,86609.0,88084.0,Samsung SM-A102U,none
99403448,0,BLACK,99404924,7,1631136003913495,2931,1631136103314012,1631136103315488,99590798.0,7.0,DARK,1631136003799279.0,1048.0,1631136103389029.0,73541.0,75017.0,Samsung SM-A102U,none
100401591,1,WHITE,100403399,8,1631136003913495,2931,1631136104312155,1631136104313963,100576398.0,8.0,LIGHT,1631136003799279.0,1048.0,1631136104374629.0,60666.0,62474.0,Samsung SM-A102U,none
101399193,0,BLACK,101400716,9,1631136003913495,2931,1631136105309757,1631136105311280,101597838.0,9.0,DARK,1631136003799279.0,1048.0,1631136105396069.0,84789.0,86312.0,Samsung SM-A102U,none
102397746,1,WHITE,102399564,10,1631136003913495,2931,1631136106308310,1631136106310128,102583438.0,10.0,LIGHT,1631136003799279.0,1048.0,1631136106381669.0,71541.0,73359.0,Samsung SM-A102U,none
103396580,0,BLACK,103398155,11,1631136003913495,2931,1631136107307144,1631136107308719,103604878.0,11.0,DARK,1631136003799279.0,1048.0,1631136107403109.0,94390.0,95965.0,Samsung SM-A102U,none
