index_fixture,timestamp_fixture,t0_us_fixture,offset_us_fixture,corrected_timestamp_fixture,action_mobile,actionName_mobile,actionTime_mobile,callbackTime_mobile,index_mobile,touchMajor_mobile,touchMinor_mobile,t0_us_mobile,offset_us_mobile,corrected_actionTime_mobile,corrected_callbackTime_mobile,action_latency_us,callback_latency_us,phone_model,load
0,63158011,1646618486981696,1910,1646618550137797,,,,,,,,,,,,,,Samsung SM-N970U1,none
1,63662001,1646618486981696,1910,1646618550641787,0.0,DOWN,63682152.0,63687597.0,0.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618550675030.0,1646618550680475.0,33243.0,38688.0,Samsung SM-N970U1,none
2,64164999,1646618486981696,1910,1646618551144785,0.0,DOWN,64180594.0,64183211.0,1.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618551173472.0,1646618551176089.0,28687.0,31304.0,Samsung SM-N970U1,none
3,64667999,1646618486981696,1910,1646618551647785,0.0,DOWN,64688504.0,64695173.0,2.0,0.026688913,0.026688913,1646618486993944.0,1066.0,1646618551681382.0,1646618551688051.0,33597.0,40266.0,Samsung SM-N970U1,none
4,65171000,1646618486981696,1910,1646618552150786,0.0,DOWN,65186621.0,65193722.0,3.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618552179499.0,1646618552186600.0,28713.0,35814.0,Samsung SM-N970U1,none
5,65673999,1646618486981696,1910,1646618552653785,,,,,,,,,,,,,,Samsung SM-N970U1,none
6,66177001,1646618486981696,1910,1646618553156787,0.0,DOWN,66208382.0,66215326.0,4.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618553201260.0,1646618553208204.0,44473.0,51417.0,Samsung SM-N970U1,none
7,66679999,1646618486981696,1910,1646618553659785,0.0,DOWN,66699662.0,66705985.0,5.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618553692540.0,1646618553698863.0,32755.0,39078.0,Samsung SM-N970U1,none
8,67183001,1646618486981696,1910,1646618554162787,0.0,DOWN,67193867.0,67198894.0,6.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618554186745.0,1646618554191772.0,23958.0,28985.0,Samsung SM-N970U1,none
9,67685999,1646618486981696,1910,1646618554665785,0.0,DOWN,67702675.0,67709024.0,7.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618554695553.0,1646618554701902.0,29768.0,36117.0,Samsung SM-N970U1,none
10,68188999,1646618486981696,1910,1646618555168785,0.0,DOWN,68218444.0,68222925.0,8.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618555211322.0,1646618555215803.0,42537.0,47018.0,Samsung SM-N970U1,none
11,68692001,1646618486981696,1910,1646618555671787,0.0,DOWN,68703865.0,68709250.0,9.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618555696743.0,1646618555702128.0,24956.0,30341.0,Samsung SM-N970U1,none
12,69194999,1646618486981696,1910,1646618556174785,0.0,DOWN,69224773.0,69230040.0,10.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618556217651.0,1646618556222918.0,42866.0,48133.0,Samsung SM-N970U1,none
13,69698001,1646618486981696,1910,1646618556677787,,,,,,,,,,,,,,Samsung SM-N970U1,none
14,70200999,1646618486981696,1910,1646618557180785,,,,,,,,,,,,,,Samsung SM-N970U1,none
15,70703999,1646618486981696,1910,1646618557683785,,,,,,,,,,,,,,Samsung SM-N970U1,none
16,71207000,1646618486981696,1910,1646618558186786,0.0,DOWN,71234400.0,71241793.0,11.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618558227278.0,1646618558234671.0,40492.0,47885.0,Samsung SM-N970U1,none
17,71709999,1646618486981696,1910,1646618558689785,0.0,DOWN,71736251.0,71741903.0,12.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618558729129.0,1646618558734781.0,39344.0,44996.0,Samsung SM-N970U1,none
18,72213001,1646618486981696,1910,1646618559192787,,,,,,,,,,,,,,Samsung SM-N970U1,none
19,72715999,1646618486981696,1910,1646618559695785,0.0,DOWN,72751007.0,72756585.0,13.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618559743885.0,1646618559749463.0,48100.0,53678.0,Samsung SM-N970U1,none
20,73219001,1646618486981696,1910,1646618560198787,0.0,DOWN,73254313.0,73259585.0,14.0,0.026688913,0.026688913,1646618486993944.0,1066.0,1646618560247191.0,1646618560252463.0,48404.0,53676.0,Samsung SM-N970U1,none
21,73721999,1646618486981696,1910,1646618560701785,0.0,DOWN,73742087.0,73750466.0,15.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618560734965.0,1646618560743344.0,33180.0,41559.0,Samsung SM-N970U1,none
22,74224999,1646618486981696,1910,1646618561204785,0.0,DOWN,74248061.0,74254071.0,16.0,0.026688913,0.026688913,1646618486993944.0,1066.0,1646618561240939.0,1646618561246949.0,36154.0,42164.0,Samsung SM-N970U1,none
23,74728001,1646618486981696,1910,1646618561707787,0.0,DOWN,74748730.0,74753369.0,17.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618561741608.0,1646618561746247.0,33821.0,38460.0,Samsung SM-N970U1,none
24,75230999,1646618486981696,1910,1646618562210785,0.0,DOWN,75246504.0,75253162.0,18.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618562239382.0,1646618562246040.0,28597.0,35255.0,Samsung SM-N970U1,none
25,75734001,1646618486981696,1910,1646618562713787,0.0,DOWN,75754056.0,75760013.0,19.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618562746934.0,1646618562752891.0,33147.0,39104.0,Samsung SM-N970U1,none
26,76236999,1646618486981696,1910,1646618563216785,0.0,DOWN,76268961.0,76273271.0,20.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618563261839.0,1646618563266149.0,45054.0,49364.0,Samsung SM-N970U1,none
27,76739999,1646618486981696,1910,1646618563719785,0.0,DOWN,76752517.0,76756937.0,21.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618563745395.0,1646618563749815.0,25610.0,30030.0,Samsung SM-N970U1,none
28,77243001,1646618486981696,1910,1646618564222787,0.0,DOWN,77261762.0,77267727.0,22.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618564254640.0,1646618564260605.0,31853.0,37818.0,Samsung SM-N970U1,none
29,77745999,1646618486981696,1910,1646618564725785,,,,,,,,,,,,,,Samsung SM-N970U1,none
30,78249002,1646618486981696,1910,1646618565228788,0.0,DOWN,78296392.0,78302089.0,23.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618565289270.0,1646618565294967.0,60482.0,66179.0,Samsung SM-N970U1,none
31,78751999,1646618486981696,1910,1646618565731785,,,,,,,,,,,,,,Samsung SM-N970U1,none
32,79255002,1646618486981696,1910,1646618566234788,0.0,DOWN,79272242.0,79276663.0,24.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618566265120.0,1646618566269541.0,30332.0,34753.0,Samsung SM-N970U1,none
33,79758000,1646618486981696,1910,1646618566737786,0.0,DOWN,79777355.0,79782315.0,25.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618566770233.0,1646618566775193.0,32447.0,37407.0,Samsung SM-N970U1,none
34,80260999,1646618486981696,1910,1646618567240785,0.0,DOWN,80276471.0,80281238.0,26.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618567269349.0,1646618567274116.0,28564.0,33331.0,Samsung SM-N970U1,none
35,80764001,1646618486981696,1910,1646618567743787,0.0,DOWN,80866966.0,80872925.0,27.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618567859844.0,1646618567865803.0,116057.0,122016.0,Samsung SM-N970U1,none
36,81266999,1646618486981696,1910,1646618568246785,0.0,DOWN,81364074.0,81370253.0,28.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618568356952.0,1646618568363131.0,110167.0,116346.0,Samsung SM-N970U1,none
37,81770001,1646618486981696,1910,1646618568749787,0.0,DOWN,81783391.0,81788715.0,29.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618568776269.0,1646618568781593.0,26482.0,31806.0,Samsung SM-N970U1,none
38,82272999,1646618486981696,1910,1646618569252785,0.0,DOWN,82285402.0,82291211.0,30.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618569278280.0,1646618569284089.0,25495.0,31304.0,Samsung SM-N970U1,none
39,82775999,1646618486981696,1910,1646618569755785,,,,,,,,,,,,,,Samsung SM-N970U1,none
40,83279001,1646618486981696,1910,1646618570258787,0.0,DOWN,83399049.0,83405955.0,31.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618570391927.0,1646618570398833.0,133140.0,140046.0,Samsung SM-N970U1,none
41,83781999,1646618486981696,1910,1646618570761785,,,,,,,,,,,,,,Samsung SM-N970U1,none
42,84285001,1646618486981696,1910,1646618571264787,0.0,DOWN,84348747.0,84353626.0,32.0,0.024020022,0.024020022,1646618486993944.0,1066.0,1646618571341625.0,1646618571346504.0,76838.0,81717.0,Samsung SM-N970U1,none
